Ship type,Reporting Period,Technical efficiency,tech_eff_name,tech_eff,Port of Registry,Home Port,Total fuel consumption [m tonnes],Total CO₂ emissions [m tonnes],CO₂ emissions from all voyages between ports under a MS jurisdiction [m tonnes],CO₂ emissions from all voyages which departed from ports under a MS jurisdiction [m tonnes],CO₂ emissions from all voyages to ports under a MS jurisdiction [m tonnes],CO₂ emissions which occurred within ports under a MS jurisdiction at berth [m tonnes],Annual Total time spent at sea [hours],Annual average Fuel consumption per distance [kg / n mile],Annual average Fuel consumption per transport work (mass) [g / m tonnes · n miles],Annual average CO₂ emissions per distance [kg CO₂ / n mile],Annual average CO₂ emissions per transport work (mass) [g CO₂ / m tonnes · n miles],C02 emissions per hour,C02 emissions per fuel consumption,EEOI_Index
Container ship,2018,EIV (24.13 gCO₂/t·nm),EIV,24.13,SINGAPORE,,21420.29,66821.94,4113.73,35806.86,25069.21,1832.13,4607.8,285.57,4.27,890.86,13.33,14.501918486045401,3.1195628070394936,13.33
Container ship,2018,EIV (20.63 gCO₂/t·nm),EIV,20.63,PANAMA,,16971.7,52856.27,2757.23,32818.79,15563.83,1716.42,3477.9,269.82,3.86,840.34,12.02,15.19775439201817,3.114376874443927,12.02
Container ship,2018,EIV (19.38 gCO₂/t·nm),EIV,19.38,SINGAPORE,,17505.4,54640.27,3819.31,35322.48,13791.88,1706.6,4023.0,284.04,4.64,886.6,14.49,13.581971165796668,3.121337987135398,14.49
Container ship,2018,EIV (16.05 gCO₂/t·nm),EIV,16.05,Panama,,1168.7,3651.55,460.84,3001.15,0.0,189.56,383.8,267.87,5.03,836.93,15.73,9.514200104220949,3.1244545221185933,15.73
Container ship,2018,EIV (20.06 gCO₂/t·nm),EIV,20.06,SINGAPORE,,15926.9,49643.46,7685.53,29273.55,12122.92,561.47,3471.4,261.17,3.99,814.04,12.44,14.30070288644351,3.116956846592871,12.44
Container ship,2018,EEDI (26.67 gCO₂/t·nm),EEDI,26.67,Copenhagen,Copenhagen,16452.61,51377.45,26271.7,2878.7,21213.82,1013.22,5281.83,206.24,7.32,644.03,22.85,9.727206290244101,3.1227537758446835,22.85
Container ship,2018,EEDI (26.67 gCO₂/t·nm),EEDI,26.67,Copenhagen,Copenhagen,15926.15,49730.44,24322.03,1104.24,23029.4,1274.76,5767.62,197.37,16.6,616.31,51.85,8.62235029353529,3.122565089491183,51.85
Container ship,2018,EEDI (26.67 gCO₂/t·nm),EEDI,26.67,Copenhagen,,15215.94,47522.69,23680.02,1109.46,21731.19,1002.02,5292.19,187.41,6.63,585.33,20.71,8.979777747964455,3.1232174942855977,20.71
Container ship,2018,EEDI (26.67 gCO₂/t·nm),EEDI,26.67,Copenhagen,Copenhagen,15995.33,49949.82,26132.41,1155.74,21449.71,1211.96,5497.05,180.96,6.51,565.09,20.34,9.08665920812072,3.122775210014423,20.34
Container ship,2018,EEDI (26.67 gCO₂/t·nm),EEDI,26.67,Copenhagen,,16418.19,51289.37,22517.47,6145.03,21485.97,1140.91,5730.83,193.42,17.24,604.24,53.84,8.949728049863634,3.1239357078947196,53.84
Container ship,2018,EIV (16.07 gCO₂/t·nm),EIV,16.07,"Hong Kong, China",,6369.34,19963.31,5288.47,6766.33,6953.65,954.86,1500.32,289.41,4.11,907.09,12.88,13.306034712594649,3.1342823589257285,12.88
Container ship,2018,EIV (18.73 gCO₂/t·nm),EIV,18.73,Madeira,,4595.37,14323.87,5305.14,5953.71,1829.21,1235.79,2630.22,142.12,7.95,443.0,24.77,5.445882853905758,3.117022133147059,24.77
Container ship,2018,EIV (18.8 gCO₂/t·nm),EIV,18.8,Madeira,,15006.03,46898.56,39047.48,2929.77,691.51,4229.8,4659.95,183.84,9.9,574.56,30.94,10.064176654255947,3.125314290321957,30.94
Container ship,2018,EEDI (16.7 gCO₂/t·nm),EEDI,16.7,Norfolk,,19246.41,60161.23,5274.65,28955.3,24811.71,1119.56,4330.96,252.54,4.57,789.41,14.3,13.890968745959325,3.125841650468841,14.3
Container ship,2018,EEDI (16.7 gCO₂/t·nm),EEDI,16.7,Norfolk,,20525.4,64158.84,7157.83,29374.29,26044.97,1581.75,4474.38,259.3,5.14,810.54,16.06,14.339157603958537,3.1258265368762603,16.06
Container ship,2018,EIV (21.68 gCO₂/t·nm),EIV,21.68,Singapore,,7327.77,22829.94,6812.9,10803.71,4173.14,1056.93,2467.5,220.7,3.53,687.61,10.99,9.252255319148937,3.1155371961729146,10.99
Container ship,2018,EIV (25.67 gCO₂/t·nm),EIV,25.67,Singapore,,6854.7,21367.5,3940.92,11671.11,4866.84,888.63,2239.45,225.79,4.42,703.82,13.76,9.541405255754762,3.117204254015493,13.76
Container ship,2018,EIV (21.68 gCO₂/t·nm),EIV,21.68,Singapore,,6975.54,21731.74,3981.7,12479.18,4363.98,921.6,2232.83,224.15,3.46,698.32,10.79,9.732823367654502,3.11542045490385,10.79
Container ship,2018,EEDI (16.7 gCO₂/t·nm),EEDI,16.7,Singapore,,7774.04,24229.41,4846.01,13220.04,5305.87,857.5,2178.94,238.17,4.63,742.29,14.42,11.119815139471486,3.116707657794403,14.42
Container ship,2018,EIV (11.97 gCO₂/t·nm),EIV,11.97,,,9997.0,31308.77,10347.1,6956.1,12924.2,1077.9,2224.0,291.26,5.69,912.18,17.81,14.077684352517986,3.131816544963489,17.81
Container ship,2018,EIV (18.7 gCO₂/t·nm),EIV,18.7,MONROVIA,,10338.47,32260.95,13188.74,9346.02,9726.2,1693.84,5763.63,146.27,7.6,456.43,23.71,5.597331889798617,3.1204762406816484,23.71
Container ship,2018,EIV (18.6 gCO₂/t·nm),EIV,18.6,Monrovia,,5125.6,16168.77,1651.12,8493.96,5538.81,486.03,2325.93,152.75,12.39,481.85,39.09,6.951529065793038,3.1545126424223504,39.09
Container ship,2018,EIV (16.76 gCO₂/t·nm),EIV,16.76,Panama,,5536.79,17293.13,6065.55,5111.13,4507.46,1608.99,3616.28,154.93,7.81,483.9,24.41,4.782021856714635,3.123313327758503,24.41
Container ship,2018,EIV (17.01 gCO₂/t·nm),EIV,17.01,Panama,,4172.61,13040.61,4882.95,3629.84,3007.92,1519.9,3308.68,156.96,7.42,490.54,23.18,3.9413330996046767,3.125288488500004,23.18
Container ship,2018,EIV (21.81 gCO₂/t·nm),EIV,21.81,valletta,,3336.5,10408.02,2970.51,3703.78,3242.77,490.96,1213.97,225.1,9.14,702.2,28.52,8.57353970855952,3.119442529596883,28.52
Container ship,2018,EIV (21.81 gCO₂/t·nm),EIV,21.81,Valetta,,18327.8,57294.81,3336.01,29561.97,23354.79,1042.04,5191.72,222.02,5.56,694.07,17.37,11.035805089642738,3.1261149728827244,17.37
Container ship,2018,EIV (21.68 gCO₂/t·nm),EIV,21.68,Monrovia,,7771.04,24242.89,1818.74,10208.15,11489.2,726.8,2786.33,275.62,4.51,859.83,14.06,8.70065283006679,3.11964550433404,14.06
Container ship,2018,EIV (21.68 gCO₂/t·nm),EIV,21.68,Monrovia,,1077.18,3360.71,582.09,2594.71,0.0,183.91,428.4,222.14,3.34,693.07,10.43,7.844794584500467,3.119914963144507,10.43
Container ship,2018,EIV (18 gCO₂/t·nm),EIV,18.0,Madeira,,10255.65,31992.11,15299.82,7723.53,7217.2,1751.55,6178.36,138.66,7.39,432.56,23.06,5.178090949701863,3.119461955117423,23.06
Container ship,2018,EEDI (11.46 gCO₂/t·nm),EEDI,11.46,Ringkobing,,2156.69,6721.13,0.0,3899.33,2784.81,36.99,447.33,286.58,3.07,893.09,9.57,15.024992734670155,3.116409868826767,9.57
Container ship,2018,EEDI (11.46 gCO₂/t·nm),EEDI,11.46,Hellerup,,906.93,2829.31,763.61,867.47,980.73,217.5,195.98,278.38,3.43,868.45,10.69,14.436728237575263,3.1196564233182276,10.69
Container ship,2018,EIV (16.16 gCO₂/t·nm),EIV,16.16,VALETTA,,20542.29,64385.81,45185.29,3836.1,13015.06,2349.38,5646.6,244.87,5.6,767.5,17.55,11.402580313817163,3.1343053768591522,17.55
Container ship,2018,EIV (16.16 gCO₂/t·nm),EIV,16.16,MADEIRA,,19049.14,59505.22,42440.31,1438.75,13095.1,2531.07,5813.3,229.5,5.32,716.91,16.63,10.236048371836995,3.1237746165968647,16.63
Container ship,2018,EIV (16.16 gCO₂/t·nm),EIV,16.16,MADEIRA,,21016.37,65706.96,45477.47,4031.2,13475.67,2722.62,5786.9,246.2,5.64,769.74,17.63,11.354431560939364,3.1264657026879528,17.63
Container ship,2018,EIV (27.1 gCO₂/t·nm),EIV,27.1,NASSAU,,2132.09,6655.72,327.47,1978.56,3802.61,547.08,564.49,239.8,3.82,748.59,11.94,11.790678311396128,3.1216881088509396,11.94
Container ship,2018,EIV (12.13 gCO₂/t·nm),EIV,12.13,Svendborg,,7681.3,24007.51,3534.02,5828.48,13498.13,1146.89,1584.58,350.42,2.79,1095.22,8.72,15.150708705145842,3.125448817257495,8.72
Container ship,2018,EIV (20.59 gCO₂/t·nm),EIV,20.59,Majuro,Marshall Islands,11345.3,35517.59,27006.08,3089.62,4146.22,1275.67,4331.2,163.69,6.98,512.43,21.86,8.20040404506834,3.1305994552810414,21.86
Container ship,2018,EIV (24.17 gCO₂/t·nm),EIV,24.17,Madeira,,3241.41,10112.22,9648.68,0.0,0.0,463.54,3513.8,82.04,16.59,255.95,51.76,2.877858728442142,3.1196979092432,51.76
Container ship,2018,EIV (19.61 gCO₂/t·nm),EIV,19.61,Hong Kong,Hong Kong,15306.5,47890.44,36810.64,2224.75,4778.15,3933.35,5356.1,181.52,7.04,567.95,22.02,8.941289370997554,3.12876490379904,22.02
Container ship,2018,EIV (19.49 gCO₂/t·nm),EIV,19.49,Valletta,,11192.59,34956.47,27981.82,3416.77,2062.14,1495.73,3762.6,180.39,11.03,563.4,34.44,9.29050922234625,3.123179710862276,34.44
Container ship,2018,EIV (18.6 gCO₂/t·nm),EIV,18.6,Valletta,,2822.21,8789.23,0.0,2627.49,6025.71,137.14,1685.52,134.83,7.78,419.9,24.22,5.214550999098201,3.1143075816470067,24.22
Container ship,2018,EIV (21.81 gCO₂/t·nm),EIV,21.81,Valetta,,15237.6,47573.66,3521.02,22438.0,20783.02,831.62,4958.32,199.98,5.12,624.37,15.98,9.594713532002777,3.1221229064944613,15.98
Container ship,2018,EEDI (15.56 gCO₂/t·nm),EEDI,15.56,Norfolk,,13286.66,41403.91,0.0,19728.18,21419.85,255.89,3673.93,221.79,3.41,691.13,10.64,11.269651299834239,3.1162015133976486,10.64
Container ship,2018,EEDI (15.56 gCO₂/t·nm),EEDI,15.56,Norfolk,,13724.34,42773.19,0.0,17986.92,24542.55,243.72,3637.75,220.33,3.55,686.67,11.05,11.758144457425606,3.116593584828123,11.05
Container ship,2018,EEDI (15.56 gCO₂/t·nm),EEDI,15.56,Norfolk,,13161.58,41015.17,0.0,18506.91,22171.23,337.04,3465.87,212.68,3.24,662.78,10.1,11.834018586963735,3.1162801122661565,10.1
Container ship,2018,EEDI (15.56 gCO₂/t·nm),EEDI,15.56,Norfolk,,11010.6,34311.86,0.0,15331.65,18748.92,231.3,2994.18,216.11,3.3,673.46,10.29,11.459518131842442,3.1162570613772185,10.29
Container ship,2018,EEDI (15.56 gCO₂/t·nm),EEDI,15.56,Norfolk,Norfolk,12124.22,37785.74,0.0,18402.93,19201.69,181.12,3427.32,211.82,3.28,660.14,10.24,11.024864909025126,3.116550178073311,10.24
Container ship,2018,EEDI (15.56 gCO₂/t·nm),EEDI,15.56,Norfolk,Norfolk,12616.42,39312.89,0.0,16560.41,22581.05,171.43,3457.9,216.55,3.32,674.78,10.35,11.369007200902281,3.1160099299167276,10.35
Container ship,2018,EEDI (15.56 gCO₂/t·nm),EEDI,15.56,Norfolk,,10366.25,32309.34,0.0,15451.64,16644.69,213.01,3019.73,207.54,3.25,646.85,10.14,10.699413523725632,3.1167818642228386,10.14
Container ship,2018,EIV (19.51 gCO₂/t·nm),EIV,19.51,Valletta,,7422.3,23194.08,6379.22,7733.65,8409.25,671.96,4322.62,126.87,6.39,396.45,19.98,5.365745774553396,3.124918152055293,19.98
Container ship,2018,EIV (18.64 gCO₂/t·nm),EIV,18.64,Monrovia,,12725.36,39630.35,2187.18,19855.11,16740.33,827.88,6424.96,154.85,14.27,482.26,44.43,6.168186261081781,3.114281246267296,44.43
Container ship,2018,EIV (16.33 gCO₂/t·nm),EIV,16.33,Panama,,16028.2,50097.94,4169.16,23436.14,21495.57,997.07,5513.22,205.42,5.32,642.07,16.64,9.086874820885072,3.1256123582186395,16.64
Container ship,2018,EIV (16.33 gCO₂/t·nm),EIV,16.33,Limassol,,17527.1,54749.95,3980.91,23923.64,26023.7,821.7,5471.83,202.98,4.99,634.06,15.59,10.005784170926363,3.123731250463568,15.59
Container ship,2018,EIV (21.68 gCO₂/t·nm),EIV,21.68,Monrovia,,6182.98,19361.0,7607.15,4959.09,6259.78,534.98,3016.77,138.13,11.76,432.53,36.83,6.417791213781627,3.131337963247496,36.83
Container ship,2018,EIV (23.77 gCO₂/t·nm),EIV,23.77,Valletta,Valletta,2445.92,7629.42,651.04,4352.91,2416.66,208.93,2342.6,111.23,8.21,346.97,25.62,3.256817211645181,3.11924347484791,25.62
Container ship,2018,EIV (20.68 gCO₂/t·nm),EIV,20.68,PANAMA,,8124.3,25528.13,2486.89,13295.26,9221.23,524.75,2554.19,194.7,6.32,611.77,19.86,9.994608858385634,3.142194404440998,19.86
Container ship,2018,EIV (24.59 gCO₂/t·nm),EIV,24.59,PANAMA,,10495.62,32957.37,3844.7,15204.01,13036.07,872.58,2941.1,223.57,7.95,702.03,24.97,11.20579715072592,3.1401070160695603,24.97
Container ship,2018,EIV (20.66 gCO₂/t·nm),EIV,20.66,PANAMA,,7627.33,23948.35,2034.53,12326.27,8707.12,880.43,2298.8,200.13,6.77,628.37,21.25,10.417761440751695,3.1398077702157896,21.25
Container ship,2018,EIV (25.95 gCO₂/t·nm),EIV,25.95,Monrovia,Monrovia,7041.11,22127.13,2032.64,11985.07,7109.79,1619.0,2605.42,179.54,5.94,564.21,18.67,8.492730538646361,3.142562749339238,18.67
Container ship,2018,EIV (19.49 gCO₂/t·nm),EIV,19.49,Valletta,,3769.94,11823.46,732.67,4328.65,6445.69,316.46,2016.6,133.29,10.39,418.01,32.59,5.863066547654467,3.1362462002047775,32.59
Container ship,2018,EIV (19.2 gCO₂/t·nm),EIV,19.2,Monrovia,,6436.3,20078.98,5380.43,6655.52,6879.76,1163.27,3473.6,144.29,7.82,450.13,24.39,5.78045255642561,3.1196463806845545,24.39
Container ship,2018,EEDI (15.56 gCO₂/t·nm),EEDI,15.56,Norfolk,,12822.03,39971.67,108.69,14821.08,24744.41,297.5,3616.53,211.06,3.34,657.97,10.4,11.052492306160877,3.1174213443581085,10.4
Container ship,2018,EEDI (17.7 gCO₂/t·nm),EEDI,17.7,Valetta,,4832.29,15075.75,4692.07,5271.63,4017.96,1094.09,3035.3,118.26,6.36,368.94,19.84,4.9668072348697,3.1197941348718725,19.84
Container ship,2018,EIV (22.22 gCO₂/t·nm),EIV,22.22,Monrovia,,6854.69,21389.86,3180.66,7217.36,10530.19,461.64,4640.8,124.95,12.86,389.91,40.12,4.609088950181003,3.1204708017430405,40.12
Container ship,2018,EIV (22.22 gCO₂/t·nm),EIV,22.22,Monrovia,,7713.6,24049.29,4066.73,7214.54,12294.19,473.82,4723.1,135.46,12.52,422.33,39.05,5.091844339522771,3.117777691350342,39.05
Container ship,2018,EIV (22.22 gCO₂/t·nm),EIV,22.22,Monrovia,,1520.1,4736.89,0.0,3474.94,1203.36,58.59,1071.5,108.76,11.48,338.91,35.77,4.420802613159123,3.1161699888165257,35.77
Container ship,2018,EEDI (22.86 gCO₂/t·nm),EEDI,22.86,Singapore,,2752.53,8586.75,1272.2,4918.83,1901.27,494.45,2159.54,106.6,8.61,332.55,26.84,3.976194004278689,3.1195845276890712,26.84
Container ship,2018,EIV (22.97 gCO₂/t·nm),EIV,22.97,Monrovia,Monrovia,17438.45,54422.04,9915.83,21007.39,19694.3,3804.53,5090.4,220.51,7.97,688.18,24.87,10.691112682696842,3.120807181830954,24.87
Container ship,2018,EIV (22.22 gCO₂/t·nm),EIV,22.22,Monrovia,,5765.76,17964.58,2237.2,5082.8,10327.89,316.69,3772.5,132.73,14.89,413.56,46.4,4.761982770046389,3.1157349594849597,46.4
Container ship,2018,EIV (22.22 gCO₂/t·nm),EIV,22.22,Monrovia,,8936.2,27888.97,5120.37,8017.97,14136.81,613.81,5779.4,127.35,12.31,397.44,38.43,4.825582240370974,3.120898144625232,38.43
Container ship,2018,EIV (22.22 gCO₂/t·nm),EIV,22.22,Monrovia,,7516.84,23452.64,3606.03,7383.88,12059.74,402.99,4292.8,140.77,13.52,439.22,42.2,5.463250093179276,3.120013197034924,42.2
Container ship,2018,EEDI (17.63 gCO₂/t·nm),EEDI,17.63,Singapore,,3440.78,10809.64,8130.74,0.0,2206.4,472.51,1449.84,185.87,6.8,583.94,21.37,7.455746841030734,3.1416248641296445,21.37
Container ship,2018,EEDI (17.63 gCO₂/t·nm),EEDI,17.63,Singapore,,16586.13,52025.53,28949.09,9928.73,11423.83,1723.88,5390.45,225.6,9.6,707.65,30.11,9.651426133254182,3.1366889081419234,30.11
Container ship,2018,EEDI (15.33 gCO₂/t·nm),EEDI,15.33,Singapore,,16355.37,51223.53,26822.33,12057.66,10747.69,1595.86,5693.23,208.0,6.34,651.45,19.85,8.997270442262126,3.131908969347682,19.85
Container ship,2018,EEDI (15.33 gCO₂/t·nm),EEDI,15.33,Singapore,,14283.05,44807.39,25546.86,7715.35,9596.36,1948.83,4728.92,221.75,5.32,695.64,16.69,9.475184608747874,3.137102369591929,16.69
Container ship,2018,EEDI (15.33 gCO₂/t·nm),EEDI,15.33,Singapore,,15616.71,48968.38,27816.84,8102.51,10978.91,2070.12,4348.4,246.08,11.17,771.6,35.03,11.261240916199062,3.1356399651399047,35.03
Container ship,2018,EEDI (15.56 gCO₂/t·nm),EEDI,15.56,Norfolk,,12401.39,38642.85,0.0,14635.81,23761.82,245.21,3599.63,209.66,3.2,653.31,9.99,10.735228342913022,3.1160095763458773,9.99
Container ship,2018,EEDI (15.56 gCO₂/t·nm),EEDI,15.56,Singapore,,11882.84,37043.39,0.0,15148.27,21691.13,204.0,3291.05,215.55,3.33,671.95,10.38,11.255796782181978,3.1173852378724276,10.38
Container ship,2018,EIV (15.26 gCO₂/t·nm),EIV,15.26,Valletta,,13098.5,40889.18,2895.09,18721.46,18571.76,703.05,4635.44,171.77,4.92,536.21,15.36,8.820992181971938,3.1216688933847387,15.36
Container ship,2018,EEDI (18.4 gCO₂/t·nm),EEDI,18.4,Monrovia,,12397.54,38754.79,13813.71,12862.35,10776.12,1302.61,3493.0,242.17,5.74,757.02,17.94,11.094987117091327,3.1260064496666273,17.94
Container ship,2018,EIV (18.4 gCO₂/t·nm),EIV,18.4,Monrovia,,12902.8,40337.79,13559.38,10866.63,14383.42,1528.36,3722.0,241.64,5.23,755.43,16.35,10.837665233745298,3.1262818923024462,16.35
Container ship,2018,EEDI (18.4 gCO₂/t·nm),EEDI,18.4,Monrovia,,12950.05,40503.08,16104.92,9215.87,13562.21,1620.08,3947.0,230.94,5.17,722.31,16.18,10.261738028882696,3.1276388894251377,16.18
Container ship,2018,EIV (18.4 gCO₂/t·nm),EIV,18.4,Monrovia,,5589.2,17427.57,3724.49,3870.56,9071.14,761.38,1675.0,259.4,4.86,808.82,15.15,10.404519402985075,3.118079510484506,15.15
Container ship,2018,EEDI (18.4 gCO₂/t·nm),EEDI,18.4,Monrovia,,15194.78,47493.87,17898.72,13217.64,14932.6,1444.9,4090.75,264.1,6.58,825.48,20.57,11.610064169162134,3.1256701314530386,20.57
Container ship,2018,EEDI (18.4 gCO₂/t·nm),EEDI,18.4,Monrovia,,14399.21,45023.16,18448.37,11060.55,14073.32,1440.91,3977.0,243.9,6.33,762.63,19.79,11.320885089263264,3.126779871951309,19.79
Container ship,2018,EIV (18.4 gCO₂/t·nm),EIV,18.4,Monrovia,,14014.94,43803.51,16460.69,12138.43,14009.43,1194.95,4186.0,225.98,5.49,706.29,17.16,10.464288103201147,3.125486801941357,17.16
Container ship,2018,EEDI (18.4 gCO₂/t·nm),EEDI,18.4,Majuro,,10804.11,33825.02,16719.56,8259.97,7611.48,1234.0,3017.0,256.39,6.1,802.7,19.08,11.211474975140867,3.1307548701373826,19.08
Container ship,2018,EIV (18.44 gCO₂/t·nm),EIV,18.44,MONROVIA,,7579.25,23630.29,5771.66,4224.57,12712.47,921.62,2696.0,207.6,7.29,647.25,22.74,8.764944362017804,3.1177609921826037,22.74
Container ship,2018,EIV (19.2 gCO₂/t·nm),EIV,19.2,Monrovia,,27962.87,87076.58,2464.73,43480.16,39900.82,1230.87,6102.8,257.19,7.5,800.88,23.36,14.268299796814576,3.1140072531896763,23.36
Container ship,2018,EIV (19.1 gCO₂/t·nm),EIV,19.1,Valletta,,12207.3,38053.01,7044.47,15819.33,14211.06,978.16,4226.98,206.88,6.4,644.9,19.94,9.002410704569222,3.1172339501773534,19.94
Container ship,2018,EIV (19.1 gCO₂/t·nm),EIV,19.1,Valetta,,15259.9,47610.91,9257.34,20725.04,16055.07,1573.46,6067.88,183.3,6.36,571.89,19.84,7.8463829212179546,3.120001441687036,19.84
Container ship,2018,EIV (15.26 gCO₂/t·nm),EIV,15.26,Valetta,,2811.2,8769.29,2349.43,3408.59,2703.02,308.25,845.0,229.5,7.61,715.92,23.75,10.377857988165681,3.1194116391576556,23.75
Container ship,2018,EIV (15.26 gCO₂/t·nm),EIV,15.26,Valetta,,2820.3,8793.95,2798.76,2875.62,2736.77,382.8,901.97,219.98,8.63,685.92,26.9,9.74971451378649,3.1180902740843175,26.9
Container ship,2018,EIV (15.26 gCO₂/t·nm),EIV,15.26,Valletta,,3266.4,10182.63,2220.77,5119.93,2604.26,237.68,1114.33,203.41,7.14,634.12,22.26,9.137894519576786,3.1173861131520937,22.26
Container ship,2018,EIV (28.14 gCO₂/t·nm),EIV,28.14,Helsinki,,6933.0,21613.32,19101.49,791.41,1185.34,535.08,6705.87,75.64,12.25,235.81,38.18,3.223044884556366,3.117455646906101,38.18
Container ship,2018,EIV (23 gCO₂/t·nm),EIV,23.0,Madeira,,4443.64,13874.89,12028.96,280.75,382.04,1183.14,5398.21,79.16,12.99,247.18,40.55,2.5702760729945666,3.1224154071887007,40.55
Container ship,2018,EIV (23.83 gCO₂/t·nm),EIV,23.83,Madeira,,5425.24,17097.91,16166.58,0.0,0.0,931.33,6004.8,89.73,16.36,282.78,51.56,2.8473737676525444,3.1515490558943013,51.56
Container ship,2018,EIV (23.3 gCO₂/t·nm),EIV,23.3,Gibraltar,Gibraltar,4753.8,14988.38,13993.71,0.0,0.0,994.67,5031.92,65.07,12.6,205.17,39.73,2.9786602330720675,3.1529260801884806,39.73
Container ship,2018,EIV (27.08 gCO₂/t·nm),EIV,27.08,MONROVIA,,4529.61,14135.03,6349.02,3497.04,2598.03,1690.94,4127.27,80.96,16.01,252.63,49.97,3.4247892674818945,3.12058433286751,49.97
Container ship,2018,EIV (14.79 gCO₂/t·nm),EIV,14.79,Madeira,,629.8,1966.52,995.58,785.04,0.0,185.9,154.2,307.22,3.96,959.28,12.36,12.753047989623866,3.1224515719275963,12.36
Container ship,2018,EIV (25.57 gCO₂/t·nm),EIV,25.57,Hong Kong,,7304.64,22781.91,4436.4,4250.18,13738.35,356.97,3566.1,147.79,6.15,460.92,19.17,6.38846639185665,3.1188272111972664,19.17
Container ship,2018,EEDI (19.27 gCO₂/t·nm),EEDI,19.27,Singapore,,7432.16,23159.71,572.8,7155.88,15193.41,237.62,3190.4,157.09,6.93,489.52,21.59,7.2591869358074215,3.1161479300768553,21.59
Container ship,2018,EEDI (19.27 gCO₂/t·nm),EEDI,19.27,Singapore,,6791.25,21166.63,980.91,8670.27,11263.7,251.75,3435.5,141.79,6.4,441.93,19.95,6.161149759860282,3.116750230075465,19.95
Container ship,2018,EIV (21.68 gCO₂/t·nm),EIV,21.68,Hong Kong,,8724.58,27178.53,0.0,9251.26,17581.07,361.37,4032.6,151.87,6.0,473.11,18.69,6.739703913108168,3.1151677215407503,18.69
Container ship,2018,EIV (21.68 gCO₂/t·nm),EIV,21.68,Hong Kong,,9242.27,28792.27,24.91,9740.87,18707.42,336.67,4403.11,147.2,5.64,458.57,17.57,6.539075789612343,3.1152812025617083,17.57
Container ship,2018,EIV (18.68 gCO₂/t·nm),EIV,18.68,Delfzijl,Delfzijl,5601.0,17487.24,10993.37,2131.37,2927.06,1434.47,5856.0,142.91,13.88,446.19,43.33,2.9862090163934427,3.122163899303696,43.33
Container ship,2018,EEDI (18.38 gCO₂/t·nm),EEDI,18.38,Hong Kong,,4319.85,13471.17,2404.85,6323.82,4344.73,397.77,3033.8,122.45,5.24,381.85,16.35,4.4403619223416175,3.118434667870412,16.35
Container ship,2018,EEDI (18.38 gCO₂/t·nm),EEDI,18.38,Hong Kong,,5358.42,16697.92,1688.68,9990.64,4574.3,444.3,3828.03,127.28,4.21,396.61,13.12,4.3620138818138825,3.116202164070752,13.12
Container ship,2018,EEDI (18.38 gCO₂/t·nm),EEDI,18.38,Hong Kong,,3182.83,9918.94,611.97,4777.21,4249.85,279.91,2555.6,103.69,4.85,323.14,15.12,3.8812568477069966,3.11639013079555,15.12
Container ship,2018,EEDI (18.38 gCO₂/t·nm),EEDI,18.38,Copenhagen,,5500.48,17147.33,4601.97,5345.18,6515.66,684.52,4502.35,119.33,11.83,372.0,36.89,3.808528879362999,3.117424297515854,36.89
Container ship,2018,EEDI (18.38 gCO₂/t·nm),EEDI,18.38,Copenhagen,,4084.6,12727.69,1192.42,5721.92,5523.89,289.46,3076.88,97.84,6.71,304.86,20.9,4.1365571618002654,3.1160187044019,20.9
Container ship,2018,EEDI (18.38 gCO₂/t·nm),EEDI,18.38,Singapore,,5018.62,15671.89,3635.55,9008.08,2384.82,643.44,3339.59,119.97,10.87,374.64,33.95,4.6927586919352375,3.1227488831591153,33.95
Container ship,2018,EIV (29.33 gCO₂/t·nm),EIV,29.33,Monrovia,,3314.35,10348.43,4994.32,1846.99,1474.48,2032.65,3052.53,86.46,10.44,269.96,32.59,3.3901157400582465,3.122310558631406,32.59
Container ship,2018,EIV (22.19 gCO₂/t·nm),EIV,22.19,Valletta,,8777.0,27376.98,12061.76,5068.93,6999.33,3246.96,5151.3,134.09,14.67,418.24,45.75,5.31457690291771,3.1191728380995785,45.75
Container ship,2018,EEDI (25.4 gCO₂/t·nm),EEDI,25.4,Madeira,,4826.82,15066.5,11947.88,1091.32,942.47,1084.82,2982.8,119.71,11.15,373.66,34.82,5.051126458361271,3.121413270020428,34.82
Container ship,2018,EEDI (24.75 gCO₂/t·nm),EEDI,24.75,Majuro,,5090.99,15883.68,6946.68,4013.45,3749.58,1173.97,4005.92,108.14,10.29,337.38,32.1,3.965051723449295,3.1199589863661097,32.1
Container ship,2018,EEDI (15.4 gCO₂/t·nm),EEDI,15.4,Singapore,,14839.5,46367.12,15506.74,19762.44,9768.99,1328.95,4092.31,216.45,6.11,676.31,19.08,11.330304888925815,3.124574278109101,19.08
Container ship,2018,EEDI (15.4 gCO₂/t·nm),EEDI,15.4,Singapore,,107.6,335.29,0.0,142.0,177.41,15.88,25.3,289.25,14.64,901.31,45.63,13.252569169960475,3.1160780669144983,45.63
Container ship,2018,EEDI (15.4 gCO₂/t·nm),EEDI,15.4,Singapore,,5880.21,18362.35,5363.59,6114.33,6193.55,690.88,1743.23,241.09,6.67,752.85,20.84,10.533521107369651,3.122737113130313,20.84
